Gene Name,RIPA,SMA200P,SMA200CB,SMA300CB,ChloroSMA20,ChloroSMA40,ChloroSMA60,ChloroSMA80,NP40,AASTY645,AASTY650,AASTY1150,AASTY1145,AASTY80
IGF1R,0.4611498190320822,0.6730874710532462,0.6609596680322951,0.7016197628319225,0.9630024158067446,0.8132773764917842,1,0.6237638051719316,0.5225340751248411,0.36666749623009104,0.5601277678327321,0.6248013759752028,0.6636882468089743,0.45698077125832737
TP53I11,0.3872944773677721,0.2765118933034872,0.6000186262817938,0.3067710520868141,0.19716621635245868,0.5461363721666219,1,0.4517504177334558,0.523253416520929,0.2570058048796788,0.6081964833913472,0.1564462213310257,0.6117052066531146,0.2439079519018707
SFT2D2,0.1908634122679679,0.41941950695557795,0.5017275253233596,0.45775765183089634,0.443568557842253,0.4717069976598151,0.8915295946033368,0.1342500743288887,0.49113895793460105,0.1583725767915478,1,0.2632080388187039,0.32486642493366147,0.1835347708366912
SFT2D1,1,0.216086823725488,0,0,0.045187957167276235,0.2174644753710631,0,0,0.17875083271537762,0,0,0,0,0
TMEM189-UBE2V1;TMEM189,0.3933034889001254,0.12572607108155912,0.2021878559788868,0.12442735593537,0.38042914660341653,0.33762595762778624,0.3106847197995755,1,0.2648563215568358,0.310181491104047,0.2384474634948214,0.2281829154480111,0.12169525144461281,0.11887889385992971
AMFR,0.5580481495273346,0.7109313147467422,0.7850346189313836,0.43717808843441736,0.9548279136694511,0.7494192001146348,1,0.5464195491155585,0.3404080472319363,0.5506778578012846,0.39376121784043294,0.596261929874702,0.8242418500493233,0.4587528231720178
CD97,1,0.3986459283414463,0.8581325046240633,0.5187894380415818,0.9171063030758873,0.9591911384478444,0.869494546793739,0.4312383882702822,0.7695825405389368,0.6812174533942803,0,0.7046685901795519,0.6500048062312512,0.760933866730172
CAPN1,0.6095220432109426,0.8234284174330131,0.6627706964889051,0.42895923198953734,0.9509326999805492,0.5867041998421391,0.7596047102375866,0.38180521029587505,0.5065425351008725,0.6336920769965371,0.6131642545180825,1,0.5873370900452536,0.8709143863978749
LPCAT3,1,0.5980127553280704,0.5468670756992113,0.48639886639902896,0.6156258860822652,0.2719419653476574,0.013406773090921389,0,0.17003285604942397,0.2686291693759306,0,0.5095948626372402,0.41267863362556434,0.6104106297042108
EXT2,0.49305936413407353,0.5129563029240316,0.40170686973233183,0.2764061577510432,0.4534067258964321,0.6476831353305209,0.3031287670125833,1,0.1570122306122263,0.2132307511003442,0.05532548764812028,0.4602337838060493,0.3164239612123016,0.6329398793383467
TXN2,1,0,0.3733855737080701,0.3828424474413382,0,0,0,0.8569634095077447,0.5819057160004645,0.39390165565278507,0,0.1803461299350552,0,0.35731724543058546
LEMD3,0.2841964463068275,0.3912576465356835,0.1629440725427071,0.3170418227870969,0.45314772014644517,0.3932731859636114,0.4653507326852825,1,0.2437227357025742,0.11730369493509389,0.3127525645979454,0.2051339427645907,0.392996963280581,0.17588748473701799
NOA1,0.7276384829319048,0.2867417646388637,0.4055386152617346,0.2773955188654336,0.22148400717878547,0.235690842193851,0.029553229763694722,0.739175089875213,0.19375064604234818,0.4439301813403197,0.3658916182228859,0.42961172694301875,0.18617853387689098,1
DRG1,0.138926715054364,0.1525154554499844,0.5031651599505287,1,0.21576889126139068,0.1598591453874659,0.1467934229278114,0.34132370306567367,0.1442268470853917,0.5704359854249365,0.36893095317883984,0.4537336697877834,0.23123082749306,0.7170739730435577
AGPAT9,0.1909791667553124,0,1,0.7994533699851032,0.9714599470622249,0,0.2323272786669152,0,0,0.27035691576741816,0.5519434868314778,0.12208367848273481,0.2794030829785368,0
VAMP2,1,0.8728764251219302,0.9151497878507506,0.1496684421557154,0.6996244804082443,0.403634110074077,0.132170792166825,0.9457126093832602,0.21130096276906818,0.4110553439154772,0,0.2264858781939616,0.3032874829913922,0.1759616427002517
SAR1A,0.7995290915576717,0.5971336006226645,0.624705324542382,0.1164693216434258,0.6144018947762424,0.6690985449550654,0.542387891895724,0.7973575384458259,0.9140108743251836,0.730410061472487,0.4448547228029575,0.46223442862733444,1,0.9575746182519161
SEL1L,0.3379280129697364,0.6029530987443634,0.3852757591365592,0.1512209356104093,0.6707885781242123,0.7121626912449426,1,0.267242214804363,0.4052570833377036,0.2817008003762209,0.43538622444992986,0.40193797852893703,0.6094541522955047,0.2934431901704
SLC35E1,0.1447966346198373,0.29059753684339723,0.3674099502746003,0.09239080315515903,0.4437387645806178,0.22385421532974292,0.3429991731853441,0.2173123821779116,0.1672644018161126,0.07867834921232933,1,0.34164581708607394,0.18851668352023981,0.30506603052173
FADS1,0.5835274768872287,0.8440633332552714,0.45847739692343464,0.5138953570307568,0.6708423444641722,0.4283103582771614,0.4881496910292068,0.4884617970341763,0.5532734465178925,1,0.3558914586290341,0.5260824486603648,0.6298443024460315,0.43958691136377437
PI4KA,0.6053401377619162,0.3912799333757679,0.2267942383620828,1,0.6285258371877368,0.46102291435799647,0.9832295356940943,0.46824498856294655,0.33191172258782425,0.6432350185376925,0.40641906519511756,0.7805269588921877,0.7170350172420558,0.5451115603148959
GUF1,0.7386736720901603,0.2534730106729878,0.2343377399512714,0.4140775838901447,0.388874277729109,0.2608565926423869,0.08825629457718433,0.5492794998644289,0.2833577448587964,0.3920801825507984,0.2128727020535063,0.5639258659713041,0.2884454374228677,1
CHERP,0.34570440101996236,0.1288455101246599,0.44743749314963943,0.8618301125481935,0.250642014882574,0.1633596482898227,0.2290061179827347,0.5812309794324504,0.20112962273504428,0.430655314330552,0.529231668253241,0.7548778805484395,0.3003959727502949,1
KDELC2,0.3656280227795021,0.3393442314325696,0.45841931386292356,0.23905785426587042,0.7395659512068291,0.40892612219476815,0.5616311071527026,1,0.4578098120468382,0.9657277142321061,0.1904945145256455,0.8858516266831132,0.4575127422857727,0.9800169736354033
EIF5,0.2964840003107406,0.2960879012485472,0.5486284055756203,0.8601577444274411,0.34486749054050464,0.28651259932337153,0.41891656123955945,0.5633640280498046,0.3622176231052302,1,0.450025394824915,0.7583667348681692,0.5045547079224051,0.7624394002311665
AKAP8L,0.332900043168004,0.5449660082371911,0.385790325344854,0.3357967028332149,0.4561770443779438,0.46491742055432167,0.7142287890639656,0.5045709518105913,0.3050077930642089,0.48940962422951656,0.24156232159674912,0.7185779162773129,1,0.9081914962394264
MBOAT7,0.3144574480854241,0.6742466547316843,0.8554088366606785,0.754806168668141,1,0.7717195490772155,0.914920317700077,0.1424449091304587,0.3469046087785078,0.30459935303089997,0.5204421388883581,0.5096230193464762,0.541356674572772,0.41916016144097645
BIRC6,0.1872624111329932,0.11844796578868501,0.3772119401422198,0.524009919500294,0.18859608478788079,0.1465301433315471,0.19434316316399902,1,0.26939021715966993,0.36920509480249725,0.143067446599464,0.3105082908494742,0.09607888164425224,0.5937109389791922
LIMA1,0.5911524690825384,0.4143607314517728,0.1597990774883516,0.4626382406494241,0.49122266661521186,0.41387948938601066,0.3964791785294197,0.8270129093787082,0.3567475486562996,1,0.6363785642593798,0.40422574606062056,0.48768060221420745,0.49106672447334654
SMPDL3B,0.36438067198728885,0,0.01186925887245116,0.3038265082665526,0.1315033499259572,0.0883135969454565,0.05090866202181588,0,1,0.040345981413395904,0.17468179852958268,0.02362979245767869,0.202711299263131,0.026019595198623388
DIABLO,1,0.1726082378784393,0.8708552430791489,0.1916614028279342,0.1019000662306053,0.05592736896562643,0,0.6230417767553303,0.3535893532038651,0.1081598492112847,0,0,0,0
KDELC1,0.6038118593461527,0.3221394380848205,0.6179410365629937,0.5016020890815739,0.7683660498349459,0.4364870937914834,1,0.8096390482302347,0.6382927488566917,0.7344684597482117,0.6095270726378432,0.4810506507180306,0.33567756172478164,0.6273749450271966
GLIPR2,0.5159516696172881,0.5792197212802742,0.5401019330382713,0.5319631714589625,0.7292656421043621,0.6884080111517971,1,0.5271179189729417,0.465104892907507,0.41730323358256194,0.95440300573349,0.42412486347513356,0.7990096426105601,0.3177734588632367
TIMM13,1,0,0,0.8989499381602226,0,0,0,0.04422138650645826,0.44395150143853945,0,0,0,0,0
FDXR,0.3473971991090073,0.2359609217994,0.3352290515421032,0.19897545150451879,0.1919726332689417,0.1728022574938216,0.39659469151018006,1,0.1928188489867417,0.2292694120942205,0.25662178663715257,0.2572317859041227,0.2063256203063737,0.280474862630434
CYP20A1,0.4139694824148693,0.5539982059980879,0.43340480509395646,0.2568828054486379,0.5733941486963874,0.4980616753769953,0.8109046557967684,0.1357181244116143,1,0.2143413882099277,0.29926183705642,0.3920841476165726,0.6569648553676535,0.1476411958340228
TMEM199,0.19113383242096,0.9303338726489834,0.4368569464473345,0.1724372714930739,0.7880111071088203,1,0.5119562132007114,0.07111225438205254,0.2976203737386219,0.0984340961179908,0,0.2534665536702956,0.5998611255691578,0.05957266186156283
BZW1,0.134057889159,0.1851811706330333,0.41422873417524564,0.2883392155427985,0.3552517064817131,0.1228243516562372,0.232155971708376,0.25223107131484723,0.25861869134187626,0.6147086726858647,1,0.3736554125439087,0.3049075586591314,0.2597727565987579
MRPL34,0.7185935748734488,0.24969316952579612,0.1573113491223667,0.1116514131538213,0.1936548941934231,0.2011029477569327,0.29200841276822076,0,0.8155211149001335,0.1730167989850885,1,0.2419084942269837,0.2153990317170938,0.1253339730769871
TMEM245,0.1465467037489782,0.1768637685316684,0.1186757065624317,0.21682827896721388,0.1855091550271213,0.18349212003453752,0.2678980525353882,0.047489203677606666,0.2642963990186446,0.09258563182451438,1,0,0,0
CAPNS1,0.940095868072868,0.129453042401667,0.07818770220784817,0.13409459303220791,0.1582401584175155,0.01981388481676006,0.057013648609834065,0.9076489018331141,1,0.35489228329072586,0.04175217542673444,0.03586729606200555,0.1545112424807783,0.1253989137017123
USP14,0.3257104492027989,0.2337792182748844,0.30722451629937964,0.3097424443470369,0.21878803624503992,0.24453487695838402,0.434454230737645,1,0.2827635109302193,0.5299671237249836,0.2396958988289099,0.2627091269498047,0.28326634226534664,0.3080066766524488
MAVS,0.8746089366758537,0.2713820446288273,0.35719230314349687,0.40592211327031236,0.3589977264097993,0.3095277565003109,0.2147339025150285,1,0.3629888285090992,0.39314657207190984,0.1941690726934582,0.48907657043975006,0.2344662228890009,0.6835892365569285
ENPP1,0.4903719875986788,0.5444568970139143,0.289311237655682,0.2350188887891985,0.8494596111510825,0.44793333541143887,0.3063171540767279,0.8587170155874257,0.5566333572231065,0.6590879919868367,0.14055676669702388,0.7638695563878082,0.6814892734789503,1
COLEC12,0.38542299712853156,0.5841200552205624,0.4780088642169636,0.48328089412061215,0.9432910081838606,0.6874410228061084,1,0.34337336815733155,0.4513079754780418,0.1957109840032917,0.9303784453386121,0.3014583717338835,0.6502251834351429,0.14472628216812888
BRI3BP,0.6481062209076373,0.8488658649188798,1,0.3231685996215803,0.9115152599455236,0.8103339361159072,0.45378610685359666,0,0.5238213951387565,0.3937660664223964,0.4095074064407036,0.6629853100651151,0.8701813159710948,0.37742010234627016
MGAT1,0.5535978717704424,0.6929239121917845,0.9193820526019723,0.4229483104291137,0.6300811645221519,0.6270530417165864,1,0.8517739562093198,0.4441280737918015,0.31964235893723797,0.4085562819184317,0.6054576988293373,0.7355994236558676,0.3648805651688945
MXRA7,0.8402049353908747,0.1786476188945424,0.1723165525559886,0.05412879985658405,0,0,0,0.1004472384603185,1,0.06398959844855284,0.42807159278491447,0,0.08389043333500057,0
NOC4L,0.3895322104633104,0.6997444206469151,0.6834582457475716,0.2616194457039402,0.8810259357669193,0.46565745735094893,0.5751755990743492,0.6045636457538658,0.3786283255195464,0.5560487721499151,0.2950036813473617,1,0.7581734187727271,0.8376261524926417
PDAP1,0.22949158375245532,0.06678994984973176,0.5729638789008926,1,0.1401189004537819,0.1466267258897683,0.08965553184091536,0.2498604863660501,0.1133767661602927,0.6856167990110097,0.41284332328947543,0.40344285953403936,0.08226067556755025,0.6534897841150946
SLC2A13,0.8711534483479103,0,0.8269896762697438,0.3993611813857545,0.47072749965095434,0,0,0,0.541501407283532,1,0.2790368026023521,0,0.6773061798179125,0
GOLGA7,0.5379036871282866,0.7405681252669318,0.6011864741987177,0.4572973255625938,0.7962591615671484,0.5788151119906271,0.5585269103295835,0.49586042846338474,0.7450117379018518,0.42186624839142234,1,0.4748483549108803,0.574966044379351,0.3922488527191837
STX3,0.4364638354823834,0.3324470615493752,0.33502370749593097,0.1065956856627321,0.2513418724444934,0.4549318214170993,0.3933465794750271,0.06926395007537953,0.3316940406372204,0.13394769215926028,1,0.1189492501980112,0.3277578657373711,0.1172951636449562
HRAS,0.6822004118477514,0.5721624599675107,0.5903027725140187,0.8595349438989166,0.9757752066078933,0.4652531607644567,0.1509282385186965,0.6217907768050045,0.3717950816029152,0.7130606781616513,0.1307686282323687,0.9395829426306981,0.8054717381156112,1
NCKAP1,0.4566071945862552,0.3677581313718795,0.5382051285839542,0.7435562183846472,0.463442970237563,0.43883908493383794,0.6068281049541888,0.5182546827178655,0.6515595820183102,0.5203061505492735,1,0.5816285672146941,0.44430924741869826,0.7523465032825656
PIGO,0.1255711456956434,1,0.09119151712743642,0.2038863847860056,0.6778415242120848,0.3270177876881321,0.0033726828425612297,0.21011019634858757,0.04614130014012629,0.16852688994360449,0.053680437543093075,0.1052267048397652,0.1318792024981421,0.08869935636536948
SPECC1,0.5508444258440635,0.11325944939574621,0.12045513505659651,0.1220344052462818,0.1543736356158633,0.0947563851852594,0.06262991934628716,1,0,0.1563091777540666,0,0.05224214285202554,0.08338657435585439,0.22890687202690121
TMEM65,0.41848139108206955,0.7631371778408815,1,0.2958183341021947,0.540503073435287,0.2793207095920365,0.48444951034906636,0.21208749927605042,0.5910101725979593,0.4218437479276792,0.5007426806829219,0.6426192640096123,0.6594126022308473,0.5055960095591776
CASK,0.6890466861570765,0.6887799128181201,0.2890013807125863,0.15404542775964988,0.4263929079344667,0.9245403011397193,1,0.2437663415943534,0.41387003438093645,0.43276655125914365,0.5708398488498012,0.5913020184258041,0.7054452257929572,0.58011055722507
ACSL1,0.3823490080023146,0.5693669896498653,0.6020369574237354,0.2885667754530984,0.9421987036439089,0.6652494226636864,1,0.5938511256331693,0.4301260232978476,0.4124960477197994,0.742427864002017,0.5446436290430792,0.48424402434226155,0.42909958342673815
LRRC8A,0.86490270758889,0.680253082107074,0.38136889308963434,0.1795989417076331,1,0.7775064086033961,0.5545315771330546,0.2573563086235097,0.5347493922931851,0.28326371427033686,0.46465808534241515,0.35950558607071154,0.48269385104960344,0.3492393319486815
PVR,0.3077823647764304,0.2762295969497741,0.6495341368607025,0.21680159096954602,0.5793990412483226,0.5527819352134687,1,0.5155460966795554,0.6835347142908403,0.38518432325625385,0.6499151740807128,0.40958878819538413,0.21177755745373658,0.2689305690693384
TRAM1,0.31340443273620466,0.3067842012165847,0.5230508425659276,0.2493065443685207,0.6240322939699682,0.8941509559458347,0.9353541015861488,0,0.1582157437148545,1,0.6820175378782293,0.7166195121115337,0.5752899827933237,0
TSPAN13,0.1446433020942884,0.5656675223090172,0.7921361894403159,0.779088462045007,0.603490245137669,0.6506165124268861,1,0.2525125035244589,0.2131114655175324,0.29832520602990154,0.4616336925393085,0.3485119896729643,0.42644764821833614,0.2333458045268097
STX10,0.7198334323938785,0.44766320376334795,1,0.46399785599205773,0.887942187188461,0.5901104351673884,0.48070421223000265,0.480298814464611,0.44709896837401186,0.1848350645617195,0.2107942282384835,0.243141411047047,0.28753611143575947,0.15470467635881222
NUPL2,1,0.5780962885598513,0.7905111013793822,0.6012764925945487,0.7704733894997227,0.6290400589257995,0.730161642888531,0.9440786021065041,0.4181478423811032,0.35959701680162826,0.288470524167106,0.8553189786969607,0.6461271826744889,0.5446294412016791
CYB5A,0.32149016415377624,0.09722384512298293,0.04500586212901178,0.1358768341403959,0.01308434932543677,0.04374453800194389,0.02362444370054879,0.0973851624679935,1,0.07762535278392327,0.08390836731231727,0.017304153685530052,0.03815830117631867,0.007033990323042495
DNAJB14,0.39719903568349063,0.2662657579019639,0.5905116143934226,0.5530458701722791,0.38280791941996917,0.43260484873227173,0.1570457540994145,1,0.309038803926304,0.4859821946967874,0,0.4388706556984781,0.3721905896333174,0.2999389284111948
COX7A2,0.7681892784227979,0.1478148431552189,0.44754970571945274,0.6606111311394243,0,0,0,0.24110729866403668,1,0.12975876637147699,0.49261112391544115,0.07972710731465683,0.0895592181095639,0.2576494184422631
CLN6,0.3184396295455832,0.6128001020554272,0.49101983846179187,0.4510995380793584,1,0.689514095286961,0.9932176971994376,0.508324756639553,0.4317415654339235,0.297883081802323,0.6412810220499163,0.6238042331528587,0.6216781306454322,0.34217894022174244
MPV17,1,0.6008467020412369,0.057736133063027106,0,0.7831263332566025,0.26848382529912507,0,0.329612111107176,0.5373624153941184,0.5891465191288815,0.1326602770948656,0.9239256800104413,0.4550831697861246,0.8134599958216335
MAGED2,0.2933341944847917,0.24258933496223542,0.47449652273907417,0.5357529196183894,0.6349726325391217,0.4187007915864905,0.6917503646168589,1,0.4728572433135024,0.4629816783266867,0.49186235211877904,0.5349677189199753,0.3555080043782475,0.4912379744499348
TMUB1,0.5846953706185574,0.6021449352885486,0.659808096056286,0.2208596297370001,0.8296813139448641,0.5891906543285751,1,0.5927494463466023,0.7153100155009625,0.1145485519784481,0.17169654461996342,0.290797244921774,0.5144281109702117,0.20962480557326452
SNAP29,0.5182143279924069,0.2699938342927118,0.7367095765926854,0.3734356999786085,0.4786191071750665,0.32406377012603477,0.3098327816939041,0.9268339415264195,0.5452696458127758,1,0.2411233213682842,0.48396652009505486,0.4716054365028634,0.651593728257114
RAB31,0.5180070801834271,0.5532648542419828,0.3225287575640337,0.4590740839639625,0.7169167987844096,0.5724366264986123,0.10093167439462791,1,0.6892201701754069,0.3254972128144618,0.15455758924739832,0.6700182787028214,0.44072632578645,0.3329501056239984
CMTM6,0.4205898349977786,0.5896260497154379,1,0.5536247511829808,0,0.5014586481538997,0.8842139861787021,0.30157746691466303,0.546192216445017,0,0.72896198683407,0.1048630336920256,0.40694866116020895,0.041502897863127594
TMUB2,1,0.5364868568432085,0.4473199814070943,0.182731786756932,0.31904498659046987,0.3034854120475984,0,0.30166246411251657,0.6196240814629653,0.3326207208242496,0,0.2459740757776601,0.3392736930639994,0.1004958443476816
SLC27A2,0.6000673514011935,0.46113515467064414,0.21929208861501612,0.28709054212421337,0.7444511732988792,0.31889092674364017,0.5164275383702703,1,0.2573765899004221,0.428934264492304,0.2325798945238646,0.5716910094380007,0.34382582628008074,0.5995316392115135
TENM3,0.9172565821150837,0.7046235020164139,0.7502572372896507,0.584562244403107,0.9412970282049496,0.6146564828406438,0.5961700777645553,1,0.5647735826991785,0.4155014376095757,0.2510997244370847,0.6868782342303645,0.5996196032939524,0.443906437802806
CCDC115,0.5908842614298349,0.1916595694092357,0.03647112766882918,0.0745567086570504,0.16417788842309272,0.1259864237428071,0,1,0.3237350131168391,0.1470634719394062,0,0.39677944254106123,0.4147910033839356,0.09609487722166764
ABHD6,0.4942369509996397,0.2468154951360714,0,0.2539231646022687,0,0.4306023087491063,0.24602900390463428,0,0.5611957157541947,0.1313059674981647,0.3408254647135182,0.21364046039005088,1,0.2132357118191835
ERBB2IP,0.9352314354721064,0.5990099757442625,0.4791878513869336,0.1183982770085961,1,0.4265538865763611,0.1683865075485352,0.22859675486845257,0.3914130388204616,0.38227086240547153,0.1963935271388444,0.4258847928264181,0.437749380637928,0.2997713710724821
STAU2,0.3994342040506684,0.5052004368184583,0.5162412652967472,0.7600444238487495,0.6554793307661416,0.4327892519918122,1,0.7731500762225333,0.3295311390899882,0.4599304091021024,0.7921910368545225,0.5671805673048051,0.5730749959043872,0.44831814793765895
MSMO1,0.2682766438468703,0.5763650818259073,0.8370299043895433,0.16306568446138692,1,0.7691620120792547,0.6017376617769064,0.03606204763237807,0.4496178592240291,0.4371519142060134,0.4782307720325416,0.6962447650656186,0.5720790210457446,0.5406515368748147
DAD1,0.13248638085996312,0.7611954199318789,1,0.39777162469976834,0.7786081562335643,0.7656324089667295,0.5785455010818983,0.1236864993451868,0.299164118571793,0.1470054958578782,0.36647078456130794,0.3742107537172913,0.9706593553290233,0.15245785620968952
ACACB,0.36590931315603464,0.3270303224928009,0.4346705563452353,0.7108681286629719,0.6155840768056283,0.3236075311101235,0.3316181131250167,1,0.29830453370503224,0.5323608641705796,0.3653682994843193,0.448255286962701,0.4349261317639142,0.4421244476770987
TIMM17B,0.7071662176068565,0.2869071207384847,0.4714469107796734,0.4151973592044935,1,0.39732499042889374,0.06136548711277413,0.8732540119999797,0.4628693122264233,0.8275558668341791,0.21450544295894042,0.547126842348197,0.2992850672364019,0.880671362471723
CHMP4BP1,0.5672432141519425,1,0.1058222630283773,0,0.41436424305439795,0.6065178919538001,0,0,0,0.6854847331016815,0,0,0,0
RHOC,0.9092526796253133,0.8632589870421996,0.8391831074881708,1,0.9556455836623547,0.7136113591418911,0.746534217068022,0.7088675747306297,0.4164580117939943,0.9337657408988471,0.5206373283084713,0.9758573602036413,0.8539805822555708,0.4905978291073548
GRPEL2,1,0.7645181102286951,0.703085628964627,0.5536746764597924,0,0.4983927023897647,0.4718141368694704,0.47356692347170115,0.9987797766024564,0.42125443686548864,0.7934524681711383,0.3930593239950333,0.5213373530919861,0.42907185985497465
MYO18A,0.2587177440172639,0.13901024127445571,0.07608396627222502,0.2434114842394078,0.11274272573827171,0.41840409186222155,0.45563287110790684,0.40691069993669676,0.026477228297348637,0.1628416547228221,1,0.28878375481578017,0.1589581978634424,0.4028780838826503
UQCC2,1,0.1100055216222186,0.39828395642783365,0,0,0,0,0.6807832911966488,0.48894976396716044,0,0,0,0,0
REPS1,0.4517415416037666,0.21722550320125059,0.34141020594554816,0.4735024399614732,0.2946561328199584,0.23854540978885438,0.3422838343197218,0.4931615351695599,1,0.7502694345159991,0.9488060978638917,0.38195287907693987,0.2001901251171642,0.3452516949202131
ANKLE2,0.4915051857905429,0.4394423908425443,0.6136995906305677,0.38012320609111816,0.894179646606892,0.6754947283530419,1,0.9466509748771851,0.3468618208735868,0.345699450884809,0.2699917140552236,0.47721343916516146,0.5898123954109008,0.3334582319469422
IL18R1,0.5319591009390672,0.27330066086470667,0.1582746430947321,0.22732403890637218,1,0.3484802702622789,0,0.2730150991602283,0.2850554851335758,0.6104158750602408,0.46121956598633784,0.7439443514147906,0.6342293321656708,0.9913526927490416
NKTR,0.22591993882770692,0.5356374477602911,0.33077835238501185,0.6785544264577859,0.4397609990414726,0.3096433956335778,0.5279514901427969,0.5823575381583267,0.1277081561440642,0.3253013918120583,0.20227436070056,0.5677307161486133,0.7044178092804991,1
ZFPL1,0.2564066095588629,0.6767393459366295,0.5670953734223616,0.3231796719413833,0.8849988698138641,0.6243613457482265,1,0.2286013051449218,0.32373854332921653,0.24961877981209932,0.6125679110992667,0.5447583760056067,0.6278273571676586,0.1858189556926271
ACSF3,1,0.33793769692063724,0.39228799667324205,0.24711894379341998,0.5227437366695098,0.2820022543274362,0.20830864072968752,0.9042829515536104,0.2350056189543121,0.5863137846559526,0.2766709165088463,0.5178746632028232,0.4766219363677209,0.7223145696525557
ANKRD27,0.2712263482316487,0.039791248454435574,0.11452146277527779,0.1214018497969447,0.2774051959141707,0.2752908907481293,0,1,0,0,0,0.16896552048833868,0.1724157195581133,0.17593896039021342
TLN2,0.06779032984055892,0.4429687071372339,0.48658050144420506,0.5861079955149605,0.5753038520821682,0.1189744619625856,0.03177012904075907,0.2235659027837408,1,0.33717044832770104,0.9476403233400987,0.5167080798116067,0,0.26191660956178386
ABCF2,0.08850447626765703,0.1474392843112669,0.4786267951574009,0.93868163494396,0.1693007790551335,0.1731168199000404,0.108819198852374,0.3545535455928771,0.121978824987435,0.9397156849605649,0.6900769802838143,0.516062798546005,0.1694319330410388,1
SRC,0.2747879007883984,0.47821298685005204,0.2867639873208305,0.304358734101416,0.3954708293793784,0.4384460093450524,1,0.11981020379427659,0.3093977639607281,0.1018710582502772,0.4121245114207867,0.1908009269169301,0.3440655046778343,0.1347297312791201
SLCO2B1,0.5732436947294679,0.9305591025028037,0.7499167811511112,0,0.6911122788401941,0,0.8699060075926248,0,0.5808295998717622,0,1,0,0.4339936682662537,0
COA1,0.8150445798361016,0.9020190395013763,0.5855745348226886,0.6568809668434988,0.36535332358557937,0.5755936689460489,0.37348292563796526,1,0.5554493742015003,0.4294175536916241,0.4181054400785268,0.6491059140874325,0.5334143849973583,0.8315811018462672
ANKRD46,1,0.5182014842944919,0.24197679502862549,0,0,0.36634003832475054,0.2944324681794807,0,0.8428200225387742,0.41427200586223295,0.546718115740475,0.1268625159687529,0.1543046609336649,0.16575200417790711
FUNDC2,0.3594115603966911,0.7133862251471939,0.8620415987350956,0.7827156794861547,0.5317437873382435,0.4839608657266674,0.8633816998233127,0,0.4599071117088216,0.15380703148099,1,0.2674010852738092,0.39399481324515223,0.128256425841249
NSFL1C,0.36473295755676516,0.2417493862937423,0.34527416645699127,0.3396173932942159,0.47590975862265955,0.3148749872405575,0.1933823356975444,1,0.25388478275511,0.6993224554834125,0.43842473531164705,0.2541944760601534,0.2911109488296856,0.2125878104329621
LNPEP,0.5038119635605642,0.8363121320874339,0.7905607863505191,0.9553683746593523,1,0.666996551891255,0.6216538901953257,0.6619172535226522,0.845749068340909,0.5542174559039915,0.158520195687371,0.8319796633712432,0.6774439598617396,0.4294412197040948
DPM3,0.1519522589762341,0.7185080896259117,0.945988577673063,0.32970613324115683,0.4897373082056482,0.815775089418242,0.8449360118268081,0,0.3901133196881002,0,0.8195498278317325,0.1364689168065102,1,0.15037441333903082
NDRG1,0.3097949289115533,0.2692950590062358,0.2484033693473662,0.2386384142854818,0.2856305969453528,0.3701752054697964,0.8881670090872698,0.4578119079527625,0.3946904440658306,0.45420959380197184,1,0.3172012586383938,0.2718487271277448,0.21224282500429648
TLDC1,0.7985139175876574,0.763932270616325,1,0.5072484402921021,0.5308319462345262,0.7791386004339246,0.34591000685431333,0.5347952436838239,0.5985909923327971,0.7423567822649915,0.5266844751399143,0.5820781513328045,0.6839656977969788,0.8078222113147029
CCNY,0.6250956292227775,0.42206429974965554,0.5669092975364434,0.38277736688750574,0.9198422356427133,0.7432643576112118,0.21052758348958117,1,0.32878293302216377,0.26115272797759237,0.1307623727801322,0.41437434246083477,0.331134442694909,0.5106368589265953
VPS26B,0.22059558656896092,0.39684776109909714,0.45141299430577225,0.3668324703357818,0.631018713399338,0.9483603179818431,1,0.9345463749870463,0.2568017888600879,0.3002254260319249,0.6088422361827373,0.44227551639014395,0.43909741745132186,0.24136625779814172
UQCRH;UQCRHL,1,0.1609858857876547,0.8336103714149177,0.6408816193801669,0,0,0,0,0.6737990287339105,0.2780081782688963,0.2240708689609258,0.24022931674261108,0.3158193153231927,0
GXYLT1,0.519276052759352,0.9565848469676135,0.6950147370135598,0.2257047801509419,1,0.6610188637768188,0.4755657303801285,0.2605368284523299,0.5944744304956351,0.6694445890815863,0.7838769144035961,0.8557695583423562,0.9493330750071639,0.5734688736907829
SNX6,0.4121562801576597,0.4418420392309194,0.6034858196030757,0.4081118501757569,0.3267394922865462,0.3421438790933236,0.4838674617427335,1,0.3773573764171539,0.7695633935733924,0.3589752833488632,0.5996085472093541,0.5610403433151518,0.706510288321899
EPPK1,0.3069598959511652,0.36510593334050173,0.10845376983444399,0.09497060883612927,0.2924726446604713,0.07972527941559694,0.047331425490708325,1,0.29053033091960034,0.3203711230940058,0.08049204016998299,0.5022847291034548,0.4549193218239928,0.9034470167035187
AAMP,0.1746434135145783,0.1314542180453523,0.06421011202816615,0.08824580464434749,0.1035438855965811,0.2726279424500684,0.01916142983866084,1,0.2096781511040967,0.26030959989368724,0.2224531762606588,0.09143751967825944,0,0.2230846830003047
